Keyword,Rank,ASIN,Title,Brand,Latest Selling Price,Original Price,Fulfilled,Sponsored,Present
Oral Care,-1,B0B2JJD77C,Colgate Visible White Toothpaste with Makeup Applicator Sponge - 400gm (4x100g),Colgate,,600.00,Fulfilled,,False
Oral Care,-1,B089ZQC4G3,Dabur Herb'l Neem - Germ Protection Toothpaste with No added Fluoride and Parabens - 200 g,Dabur,85.00,95.00,Fulfilled,,False
Oral Care,-1,B00DRE1MYO,"Colgate Kid's Barbie Anticavity Toothpaste -Strawberry Flavour for Cavity Protection, Enamel Protection (80g)",Colgate,112.00,125.00,NA,,False
Oral Care,-1,B07SBW66BP,"Mamaearth Natural Toothpaste, Orange Flavour, SLS Free, with 750 PPM Fluoride, 4+ Years, Plant Based, 50gm",Mamaearth,109.00,149.00,Fulfilled,,False
Oral Care,-1,B078WSXLHP,Forever Living Aloe Vera Bright Toothgel,Forever Living,569.00,613.00,NA,,False
Oral Care,-1,B09QRTXCWD,"Colgate Visible White O2, Teeth Whitening Toothpaste, Peppermint Sparkle, 50g, Active Oxygen Technology, Enamel Safe Teeth Whitening Product",Colgate,188.00,250.00,Fulfilled,,False
Oral Care,-1,B00DRE33UU,"Pepsodent 2 in 1 Toothpaste Tooth Decay Prevention, Cavity Protection, Sensitivity Relief, Plaque Removal, 150 g",Pepsodent,93.00,97.00,NA,,False
Oral Care,-1,B09C5DWLT3,"Sensodyne Toothpaste Sensitivity & Gum, Dual action tooth paste for sensitive teeth and healthy gums, 70 gm",Sensodyne,167.00,185.00,Fulfilled,,False
Oral Care,-1,B00UFF4HC2,Closeup Everfresh+ Anti-Germ Gel Plaque Removal Toothpaste Red Hot 80 g,Closeup,39.00,53.00,NA,,False
Oral Care,-1,B0746QB2WK,Colgate Kids Bubblefruit Toothpaste 40g,Colgate,60.00, ,NA,,False
Oral Care,-1,B07CHSCH9C,Colgate Swarna Vedshakti Ayurvedic Gum CareToothpaste With Anti-Germ Properties For Whole Mouth Protection - 4 x 200gm,Colgate,320.00,380.00,NA,,False
Oral Care,-1,B00DRDZPIO,"Colgate MaxFresh Bad Breath Treatment Toothpaste, Red Gel Paste with Menthol for Super Fresh Breath, 150g (Spicy Fresh)",Colgate,99.00,110.00,NA,,False
Oral Care,-1,B0746QKP6F,"Colgate Kids Strawberry Toothpaste,Cavity Protection, 40g",Colgate,60.00, ,NA,,False
Oral Care,-1,B01N7EPGVI,"Ayush Freshness Gel Toothpaste for Tooth Decay Prevention, Whitening - 150 g (Cardamom)",Lever Ayush,80.00,94.00,Fulfilled,,False
