ASIN,Date,Selling Price,Last Known Selling Price,BSR,Last Known BSR,Estimated Sales,Availability
B09TRLHWM1,2022-08-04,15590.0,16090.0,207.0,549.0,0.0,1.0
B0999S3MD4,2022-07-01,17690.0,,1.0,,0.0,1.0
B0999S3MD4,2022-07-02,17690.0,17690.0,1.0,1.0,0.0,1.0
B0999S3MD4,2022-07-03,17690.0,17690.0,1.0,1.0,0.0,1.0
B0999S3MD4,2022-07-04,17690.0,17690.0,1.0,1.0,0.0,1.0
B0999S3MD4,2022-07-05,17690.0,17690.0,1.0,1.0,0.0,1.0
B0999S3MD4,2022-07-06,17490.0,17690.0,1.0,1.0,0.0,1.0
B0999S3MD4,2022-07-07,17690.0,17490.0,1.0,1.0,0.0,1.0
B0999S3MD4,2022-07-08,17690.0,17690.0,1.0,1.0,0.0,1.0
B0999S3MD4,2022-07-09,17690.0,17690.0,2.0,1.0,0.0,1.0
B0999S3MD4,2022-07-10,17690.0,17690.0,3.0,2.0,0.0,1.0
B0999S3MD4,2022-07-11,17890.0,17690.0,2.0,3.0,0.0,1.0
B0999S3MD4,2022-07-13,17890.0,17890.0,3.0,2.0,0.0,1.0
B0999S3MD4,2022-07-14,17690.0,17890.0,9.0,3.0,0.0,1.0
B0999S3MD4,2022-07-15,17690.0,17690.0,6.0,9.0,0.0,1.0
B0999S3MD4,2022-07-16,17690.0,17690.0,15.0,6.0,0.0,1.0
B0999S3MD4,2022-07-17,17690.0,17690.0,5.0,15.0,0.0,1.0
B0999S3MD4,2022-07-18,17690.0,17690.0,5.0,5.0,0.0,1.0
B0999S3MD4,2022-07-19,17890.0,17690.0,10.0,5.0,0.0,1.0
B0999S3MD4,2022-07-20,17571.0,17890.0,9.0,10.0,0.0,1.0
B0999S3MD4,2022-07-21,17520.0,17571.0,9.0,9.0,0.0,1.0
B0999S3MD4,2022-07-22,17669.0,17520.0,4.0,9.0,0.0,1.0
B0999S3MD4,2022-07-23,17734.0,17669.0,9.0,4.0,0.0,1.0
