ASIN,Date,Category,BSR,Last Known BSR
B09W3RF92L,2022-07-21,Home & Kitchen,199568.0,82044.0
B09W3RF92L,2022-07-23,Home & Kitchen,217470.0,199568.0
B09W3RF92L,2022-07-24,Home & Kitchen,237546.0,217470.0
B09W3RF92L,2022-07-25,Home & Kitchen,250941.0,237546.0
B09W3RF92L,2022-07-26,Home & Kitchen,257054.0,250941.0
B09W3RF92L,2022-07-27,Home & Kitchen,261244.0,257054.0
B09W3RF92L,2022-07-28,Home & Kitchen,260191.0,261244.0
B09W3RF92L,2022-07-29,Home & Kitchen,259034.0,260191.0
B09W3RF92L,2022-07-30,Home & Kitchen,262508.0,259034.0
B09W3RF92L,2022-07-31,Home & Kitchen,266115.0,262508.0
B09W3RF92L,2022-08-01,Home & Kitchen,273861.0,266115.0
B09W3RF92L,2022-08-02,Home & Kitchen,280288.0,273861.0
B09W3RF92L,2022-08-03,Home & Kitchen,284197.0,280288.0
B09W3RF92L,2022-08-04,Home & Kitchen,290691.0,284197.0
B09W3RF92L,2022-07-01,Air Conditioners,153.0,
B09W3RF92L,2022-07-02,Air Conditioners,195.0,153.0
B09W3RF92L,2022-07-03,Air Conditioners,127.0,195.0
B09W3RF92L,2022-07-04,Air Conditioners,179.0,127.0
B09W3RF92L,2022-07-05,Air Conditioners,150.0,179.0
B09W3RF92L,2022-07-06,Air Conditioners,171.0,150.0
B09W3RF92L,2022-07-07,Air Conditioners,230.0,171.0
B09W3RF92L,2022-07-08,Air Conditioners,143.0,230.0
B09W3RF92L,2022-07-09,Air Conditioners,190.0,143.0
B09W3RF92L,2022-07-10,Air Conditioners,231.0,190.0
